timestamp,Total_Stock_T_Bill,T_Bill_CPI,Yeld_10Y_T_Bill,CPI
1985-01-01,0.0496551433898175,0.001499887646889097,0.002841666666666667,0.004728141195945668
1985-02-01,-0.011612984345152913,0.0028550106490825384,0.003033333333333333,0.0037664827954770885
1985-03-01,0.003108839434407885,0.002125450693431407,0.002608333333333335,0.004688241123455228
1985-04-01,0.02031710124506124,0.002639999308740395,0.002883333333333334,0.003734831605653355
1985-05-01,0.01852527902070083,0.0032192183889018927,0.0023333333333333314,0.002791998091031367
1985-06-01,0.01640012625907008,0.003742260047813822,0.002749999999999999,0.001857010747213117
1985-07-01,-0.0244166529189041,0.0038469340726821873,0.002908333333333333,0.0018535686493228454
1985-08-01,-0.024866530679356395,0.0029732568226688667,0.0026166666666666656,0.0027739268827247088
1985-09-01,0.008915059559731951,0.0020294258352485115,0.002675000000000001,0.0036866401202191312
1985-10-01,0.05609804013587742,0.0030066501220466927,0.0023749999999999995,0.0027560881019796923
1985-11-01,0.0454342811825615,0.003076414328289385,0.001958333333333332,0.0027485129533495467
1985-12-01,0.0015922050023823497,0.0029750866240452764,0.0015833333333333333,0.0027409793314223663
1986-01-01,0.04939515095782214,0.008433699346596307,0.0016750000000000003,-0.0027409793314223663
1986-02-01,0.053980573559716895,0.010269997342079003,0.0008916666666666673,-0.00458506076065035
1986-03-01,0.021535465393338272,0.007134761989006931,0.0006916666666666668,-0.0018399269220079617
1986-04-01,-0.000127653182792533,0.002144276370994508,0.0011000000000000003,0.002758622439079872
1986-05-01,0.02567260776035566,-0.0005209358042098551,0.0015833333333333333,0.005494519317641
1986-06-01,-0.02329067532615084,0.005020673362113074,0.0009499999999999995,0.0
1986-07-01,0.01766603799113359,0.0028971692351657296,0.0012583333333333327,0.0018248180246294154
1986-08-01,-0.029371000040461955,-6.210554638708381e-5,0.001183333333333334,0.004547529437629372
1986-09-01,-0.0052146226978031325,0.003325317695366165,0.0018666666666666666,0.0009070295406425899
1986-10-01,0.030329982755895775,0.0033023742642204644,0.0017999999999999995,0.000906207583538432
1986-11-01,0.012463193438797097,0.003437775740362972,0.0015000000000000005,0.0009053871148125836
1986-12-01,0.05985310973665941,-0.001829436967431544,0.0014166666666666668,0.006314860858673832
1987-01-01,0.0579641438494661,0.000815751836002074,0.001458333333333334,0.0035906681307285027
1987-02-01,0.038097654218412505,6.251018829052206e-5,0.001333333333333334,0.004470280130903781
1987-03-01,-0.013204561519301147,-0.0008053006484223125,0.0016000000000000007,0.0053380909676166155
1987-04-01,-0.0029432355272765304,0.0010292797103923718,0.0021416666666666667,0.0035429620763443026
1987-05-01,0.03921704973556549,0.0010575633462906516,0.002358333333333334,0.003530453799382549
1987-06-01,0.025977706576813805,0.0019562189346311936,0.0022583333333333344,0.00263968477077281
1987-07-01,0.05769680204128116,-0.0006468826673698613,0.002474999999999999,0.005258557253466911
1987-08-01,-0.03570560685769579,-0.0003438664648251393,0.0024666666666666665,0.005231049417552924
1987-09-01,-0.13112374197441282,0.0025643169981915213,0.0026916666666666677,0.0026052989117628655
1987-10-01,-0.1359388662733206,0.004090954183150391,0.0022916666666666667,0.0008669267989862561
1987-11-01,-0.018099626646914425,0.00461167458609705,0.00275,0.0
1987-12-01,0.03669576050850285,0.0020784481536908882,0.002550000000000001,0.0025962801256316226
1988-01-01,0.027844309823667257,0.0021166803372646755,0.0020416666666666656,0.00258955690673357
1988-02-01,0.02703821568984542,0.0002869352462820437,0.0020833333333333337,0.004301081899391157
1988-03-01,-0.013575169509658782,-0.0005174386905739221,0.002391666666666667,0.005136997597915638
1988-04-01,-0.026933045359582845,0.0013748945917482908,0.0024666666666666656,0.00341006298054225
1988-05-01,0.052924639945435725,0.0008136037047739202,0.002449999999999999,0.004246290881451564
1988-06-01,-0.00840205672081911,0.0009882590368556618,0.001966666666666666,0.004228336109521003
1988-07-01,-0.022842196885997097,0.001217142041805004,0.001991666666666666,0.004210532536343514
1988-08-01,0.013198958387521088,-0.0010152559883904759,0.0018250000000000002,0.00670019256981913
1988-09-01,0.031226173535729613,0.0024915908618806278,0.0013583333333333312,0.0033333364197583037
1988-10-01,-0.026418263786479323,0.0050787606485318375,0.0010833333333333346,0.0008316008795263841
1988-11-01,0.016522078818098557,0.004566898892758819,0.0010833333333333337,0.0016611299500759458
1988-12-01,0.027750568493835292,0.0015005173155777781,0.0008916666666666665,0.004966897628337463
1989-01-01,0.025539455965315913,0.0025011744715397284,0.0006166666666666664,0.004120318973019899
1989-02-01,-0.00865629040559116,0.0010812973780929503,0.0006583333333333354,0.005740073161059733
1989-03-01,0.027637213297125075,0.0005237557585258575,0.00040000000000000105,0.006519990497281469
1989-04-01,0.03307478262402068,0.0012431329994411974,0.0003083333333333332,0.005670327060087743
1989-05-01,0.026327741564552934,0.004324219497934409,0.0001416666666666658,0.002420331960065525
1989-06-01,0.020797018983647844,0.004114592439730426,-4.166666666666728e-5,0.0024144880945176084
1989-07-01,0.03921772093686785,0.004714349975346053,-4.999999999999883e-5,0.001606426048273768
1989-08-01,-0.001978036712347318,0.003131092907384214,0.00029999999999999905,0.00320513094894892
1989-09-01,-0.0035638831648557535,0.0014317785178506728,0.0004666666666666673,0.004788516731796477
1989-10-01,-0.02456105078891477,0.0037494913063477993,0.0002333333333333328,0.0023856870162033417
1989-11-01,0.020580443172525074,0.00458657669215208,0.00012499999999999838,0.00158730192057277
1989-12-01,-0.02860992252566704,-0.004129064059845641,0.0002500000000000002,0.010256500167188598
1990-01-01,-0.03183915349360164,0.001436657540996947,0.0006583333333333337,0.004698520781554194
1990-02-01,0.02023874513283225,0.000758710256227182,0.0006416666666666663,0.005453850682464179
1990-03-01,-0.004572815185853628,0.00478342851327217,0.0006250000000000006,0.0015527953430609642
1990-04-01,0.031265338809817314,0.0039110803150281285,0.0010583333333333339,0.0023246814033592855
1990-05-01,0.024727172207664908,0.0008092286106389035,0.0007166666666666658,0.005403332328052457
1990-06-01,-0.004707107510136127,0.0023631000938353075,0.0005833333333333324,0.003841725815998842
1990-07-01,-0.08792803993882599,-0.003040676225898973,0.0006166666666666655,0.009160369398664159
1990-08-01,-0.05040635029787169,-0.0023359693552430123,0.0011749999999999998,0.008323922446945353
1990-09-01,-0.0294314206919596,-9.241256586875815e-5,0.0012166666666666662,0.006010536502142116
1990-10-01,0.023385226497038065,0.0035258445409104278,0.0012333333333333337,0.0022446698538240994
1990-11-01,0.0388734916459527,0.005684936581428654,0.0009999999999999992,0.0
1990-12-01,-0.012441033133075348,-0.0005257874400233847,0.0011166666666666668,0.0059612695164990015
1991-01-01,0.10436104769486151,0.003543737816267695,0.0015083333333333329,0.001484781267579116
1991-02-01,0.024980623483305237,0.0033259792171342747,0.0017333333333333324,0.0014825799602231626
1991-03-01,0.01737666084474166,0.003304572401856401,0.0017833333333333338,0.0014803851704341398
1991-04-01,-0.0064735394917515374,0.0016259179420668032,0.0019749999999999993,0.0029542118974310583
1991-05-01,-0.0010754974516977399,0.0014846187797618324,0.0021666666666666666,0.002945510229757531
1991-06-01,0.003139497066139681,0.0030474965217668236,0.0022250000000000004,0.0014695079793591859
1991-07-01,0.021745314521981966,0.0015923443626701611,0.0021833333333333323,0.0029325534212780724
1991-08-01,-0.007443172294006408,-5.542708339815235e-5,0.0020750000000000005,0.004382768155094752
1991-09-01,-0.002529312464537344,0.0027836030297499507,0.0018750000000000008,0.0014566644964641995
1991-10-01,-0.003990950639582361,0.0011509313369202452,0.002066666666666667,0.0029069787913096334
1991-11-01,0.005492034733452868,0.00299048072429175,0.0023500000000000005,0.0007254262196978445
1991-12-01,0.06745911150176918,0.001875188022482547,0.0021999999999999993,0.0014492756159905085
1992-01-01,-0.009159076185398496,-0.0005060442785814454,0.0029249999999999996,0.0036140263405561868
1992-02-01,-0.013330012155740532,-0.0018977051159830356,0.0028583333333333334,0.005037794029957077
