timestamp,short_us,real_us,term_us,USA_Net_short_us
2012-07-01,0.00266666666666667,-0.0015244388953674234,0.01376666666666663,-0.03299880054911871
2012-10-01,0.00233333333333333,0.00022280894051211812,0.014733333333333268,0.05963893693743199
2013-01-01,0.0022,-0.00533607486188458,0.0173,-0.0049194852311304545
2013-04-01,0.00196666666666667,-0.004903693377850641,0.01800000000000003,0.09924804708348878
2013-07-01,0.00123333333333333,-0.0034643551450744044,0.02586666666666667,0.02514240552789595
2013-10-01,0.00126666666666666,0.0031111566987471247,0.02619999999999994,0.05402492735790062
2014-01-01,0.00123333333333333,-0.007275091683312297,0.026399999999999972,0.09620531829805182
2014-04-01,0.00113333333333333,-0.011456185668106694,0.02509999999999997,0.016515235309896594
2014-07-01,0.00126666666666666,-0.0008294088205428889,0.02369999999999994,0.04896499993200528
2014-10-01,0.00133333333333333,0.008399166819338458,0.02146666666666667,0.007644884563749752
2015-01-01,0.0015,0.005821685587768802,0.0181666666666667,0.045051344052412304
2015-04-01,0.00153333333333333,-0.011600638130144399,0.020133333333333267,0.011798744350562565
2015-07-01,0.0024,-0.0020235802873901643,0.0198,0.0011644287155746953
2015-10-01,0.00363333333333332,0.0054165567434438355,0.01826666666666668,-0.07220772481974262
2016-01-01,0.00553333333333333,0.0007362752260276724,0.013666666666666667,0.06280279041058963
2016-04-01,0.005566666666666669,-0.010264874123740107,0.01196666666666663,0.006378846863073674
2016-07-01,0.006999999999999999,-0.0015724332728253494,0.008633333333333298,0.022331509435683655
2016-10-01,0.007666666666666651,-0.00030825917989503004,0.013633333333333348,0.03640214319879899
2017-01-01,0.00916666666666665,-0.005587467094165224,0.015266666666666647,0.030942757643762114
2017-04-01,0.0108,-0.0027242164656914123,0.0118333333333333,0.056334498075741125
2017-07-01,0.0124,-0.0008630947985304263,0.010033333333333302,0.02594834476871976
2017-10-01,0.013733333333333299,-0.00027179978605528345,0.009966666666666704,0.038653377912835594
2018-01-01,0.0183,-0.004257758906457287,0.0093,0.05742090953503531
2018-04-01,0.021833333333333302,-0.00483409993224419,0.007366666666666698,-0.01310050056003929
2018-07-01,0.022000000000000002,0.002217521042745939,0.0072666666666666956,0.027978132049213015
2018-10-01,0.0254,0.006904938818572714,0.0049333333333333035,0.06468457875293984
2019-01-01,0.0252,0.002934747997470086,0.001333333333333301,-0.15488695836976743
2019-04-01,0.024033333333333302,-0.0059234201756456,-0.0007000000000000027,0.12275134124185756
2019-07-01,0.0210333333333333,0.002506407399669904,-0.0030666666666667,0.03519398066477257
2019-10-01,0.0180333333333333,0.002370390041178291,-0.00010000000000000286,0.009456584877125095
2020-01-01,0.015300000000000001,-0.00036779046446012943,-0.0015333333333334004,0.08207382611689426
2020-04-01,0.00185,0.005877153489595744,0.00501666666666667,-0.22072770190173394
2020-07-01,0.00153333333333333,-0.010867938084842224,0.0049666666666666704,0.19505397779349062
2020-10-01,0.0015,-0.001922042210533824,0.0071333333333333405,0.09047648797991494
2021-01-01,0.00116666666666667,-0.010381881373608815,0.01200000000000003,0.12203212416520595
2021-04-01,0.001,-0.022878290108278472,0.014933333333333298,0.05206260588572617
2021-07-01,0.001,-0.01563323209742572,0.012233333333333297,0.08399421224019873
2021-10-01,0.0014000000000000002,-0.014713407313453141,0.0139666666666667,0.0027463070673024617
2022-01-01,0.00443333333333332,-0.021470296078375077,0.01496666666666668,0.0939515404215973
2022-04-01,0.0137,-0.025885869275203335,0.015600000000000003,-0.057950048133095663
2022-07-01,0.0282333333333333,-0.0060273402773040104,0.0028333333333333995,-0.1918796495025658
2022-10-01,0.0427333333333333,0.006962148536436341,-0.004433333333333296,-0.06001968883601333
2023-01-01,0.0475333333333333,0.0014182659293535353,-0.0110666666666666,0.0555900473177148
2023-04-01,0.0513333333333333,0.0008988975447622467,-0.015399999999999997,0.060363000043236845
2023-07-01,0.054266666666666595,0.004848381288262392,-0.012766666666666593,0.06890518427257061
2023-10-01,0.0539666666666666,0.012356876445824887,-0.009566666666666598,-0.045785771432493155
2024-01-01,0.052566666666666595,0.002684271890795644,-0.010966666666666597,0.09847984128758931
