timestamp;NGDPRSAXDCPLQ;POLCPIALLQINMEI;IRLTLT01PLM156N;IR3TIB01PLQ156N;NGDPRSAXDCUSQ;USACPIALLMINMEI;IRLTLT01USQ156N;IR3TIB01USQ156N;CLVMEURSCAB1GQEA19;CP0000EZ19M086NEST;IRLTLT01EZM156N;IR3TIB01EZQ156N
01.10.1993;NaN;25.31949;NaN;34.1;2.7084968e6;61.50051666666667;5.60666666666667;3.28333333333333;NaN;NaN;7.309124;NaN
01.01.1994;NaN;27.452890000000004;NaN;33.866666666666696;2.734779e6;61.89429333333334;6.06666666666667;3.45;NaN;NaN;6.973333333333334;6.84
01.04.1994;NaN;29.25808;NaN;32.47;2.7718403e6;62.28807666666667;7.08333333333333;4.34666666666667;NaN;NaN;7.86;6.37
01.07.1994;NaN;31.11015;NaN;31.073333333333302;2.788044e6;62.83656;7.33333333333333;4.85666666666667;NaN;NaN;8.73;6.38333333333333
01.10.1994;NaN;33.71243;NaN;29.6166666666667;2.819983e6;63.131903333333334;7.83666666666667;5.86333333333333;NaN;NaN;9.14;6.5066666666666695
01.01.1995;184545.55900076;36.45538;NaN;29.71;2.8299878e6;63.65225333333333;7.48333333333333;6.18333333333333;1.8359468e6;NaN;9.32;6.94333333333333
01.04.1995;188003.44522612;38.565329999999996;NaN;28.856666666666698;2.8384303e6;64.21480666666668;6.62;6.01;1.8466459e6;NaN;8.93;7.13666666666667
01.07.1995;193346.33549365;39.17487;NaN;26.5266666666667;2.8625775e6;64.49607666666667;6.323333333333331;5.7566666666666695;1.8531767e6;NaN;8.513333333333334;6.69333333333333
01.10.1995;195685.2504431;41.308279999999996;NaN;25.6666666666667;2.8820168e6;64.80548;5.89333333333333;5.7166666666666694;1.8598012e6;NaN;8.153333333333332;6.5066666666666695
01.01.1996;199832.74281331;43.957440000000005;NaN;22.7566666666667;2.9036045e6;65.39615666666667;5.91;5.27666666666667;1.8619823e6;70.71;7.6433333333333335;5.63
01.04.1996;203872.289554;46.16118;NaN;22.03;2.952035e6;66.04308;6.72;5.39333333333333;1.8755298e6;71.26;7.536666666666667;5.13666666666667
01.07.1996;206085.22144745;47.07549;NaN;19.8833333333333;2.9785158e6;66.39467333333333;6.78;5.48;1.884477e6;71.34;7.276666666666666;5.0
01.10.1996;198921.2949182;49.09167;NaN;20.663333333333302;3.0094438e6;66.87284;6.34333333333333;5.41;1.8937656e6;71.59;6.473333333333334;4.58666666666667
01.01.1997;211426.06623364;51.64707;NaN;21.7733333333333;3.028868e6;67.32287666666667;6.56333333333333;5.44333333333333;1.8984777e6;72.09;6.203333333333333;4.44
01.04.1997;214357.89184586;53.053709999999995;NaN;22.13;3.0793053e6;67.59009;6.69666666666667;5.69;1.9215639e6;72.32;6.22;4.32666666666667
01.07.1997;215181.01213714;53.82736;NaN;24.2266666666667;3.1177525e6;67.85729666666667;6.2433333333333305;5.6;1.9373079e6;72.56;5.81;4.323333333333331
01.10.1997;218892.4450737;55.538759999999996;NaN;24.31;3.1443738e6;68.12450666666666;5.90666666666667;5.73;1.9589494e6;72.79;5.6;4.43333333333333
01.01.1998;223191.76794607;58.65681;NaN;24.253333333333302;3.1759355e6;68.30733333333333;5.58666666666667;5.55333333333333;1.9719647e6;72.97;5.116666666666667;4.2033333333333305
01.04.1998;223223.10100133;59.85246;NaN;21.806666666666697;3.2053348e6;68.67299666666666;5.59666666666667;5.59;1.9805082e6;73.39;4.99;4.05666666666667
01.07.1998;225365.37081172;59.78211999999999;NaN;18.4;3.245688e6;68.9402;5.2033333333333305;5.52666666666667;1.9916755e6;73.48;4.56;3.9366666666666696
01.10.1998;226060.46256566;60.60266;NaN;15.16;3.2979175e6;69.17928666666667;4.67;5.19666666666667;1.9945588e6;73.46;4.1466666666666665;3.62333333333333
01.01.1999;227879.17441675;62.19685;NaN;12.706666666666699;3.3288993e6;69.44649333333334;4.98333333333333;4.9;2.0150126e6;73.63;3.9924077512767435;3.09073188405797
