Date;CPALTT01USM657N
2013-09-01;0,1163004485263470000
2013-10-01;-0,2575283259804640000
2013-11-01;-0,2042424190523380000
2013-12-01;-0,0085811497882590400
2014-01-01;0,3720247673236050000
2014-02-01;0,3697908650968730000
2014-03-01;0,6440044126228240000
2014-04-01;0,3296754453157730000
2014-05-01;0,3492609840048700000
2014-06-01;0,1862126944094110000
2014-07-01;-0,0390193964161093000
2014-08-01;-0,1670514165792190000
2014-09-01;0,0752568824311014000
2014-10-01;-0,2512277812553890000
2014-11-01;-0,5399417941061190000
2014-12-01;-0,5670100910010890000
2015-01-01;-0,4705892373473240000
2015-02-01;0,4343044923772060000
2015-03-01;0,5951721611097320000
2015-04-01;0,2032873254587690000
2015-05-01;0,5097232025494690000
2015-06-01;0,3502869998528120000
2015-07-01;0,0067047159295661000
2015-08-01;-0,1416276282819350000
2015-09-01;-0,1556756575303590000
2015-10-01;-0,0449683750446447000
2015-11-01;-0,2110680379081460000
2015-12-01;-0,3417096437118660000
2016-01-01;0,1653102209068680000
2016-02-01;0,0823076533454985000
2016-03-01;0,4306000143392680000
2016-04-01;0,4741067979104000000
2016-05-01;0,4045790998115170000
2016-06-01;0,3284366167281880000
2016-07-01;-0,1618136404749810000
2016-08-01;0,0918430107884498000
2016-09-01;0,2403995864628980000
2016-10-01;0,1246748513014320000
2016-11-01;-0,1555460867335140000
2016-12-01;0,0327321392317517000
2017-01-01;0,5827727890254590000
2017-02-01;0,3146117386416660000
2017-03-01;0,0812797871947232000
2017-04-01;0,2965533365326880000
2017-05-01;0,0854721826896363000
2017-06-01;0,0907111014861139000
2017-07-01;-0,0689922638852295000
2017-08-01;0,2994452297108570000
2017-09-01;0,5294905893230340000
2017-10-01;-0,0632042103727646000
2017-11-01;0,0024324685907436800
2017-12-01;-0,0587832277262300000
2018-01-01;0,5447745452775410000
2018-02-01;0,4534689974865500000
2018-03-01;0,2261125904149040000
2018-04-01;0,3975091563348930000
2018-05-01;0,4158916925435000000
2018-06-01;0,1593875701543720000
2018-07-01;0,0067463262285171600
2018-08-01;0,0555542328357295000
2018-09-01;0,1162025175890250000
2018-10-01;0,1766763455725870000
2018-11-01;-0,3349348518100970000
2018-12-01;-0,3193962815131090000
2019-01-01;0,1906596665246840000
2019-02-01;0,4227053140096920000
2019-03-01;0,5641358356805770000
2019-04-01;0,5295001612890740000
2019-05-01;0,2128758589384110000
2019-06-01;0,0199147181481604000
2019-07-01;0,1670941622453380000
2019-08-01;-0,0050668236082818900
2019-09-01;0,0783448576930001000
2019-10-01;0,2286190552230000000
2019-11-01;-0,0536243034669465000
2019-12-01;-0,0909769525053793000
2020-01-01;0,3879769937814870000
2020-02-01;0,2740618131495430000
2020-03-01;-0,2176451031784790000
2020-04-01;-0,6686941866997180000
2020-05-01;0,0019501616684046300
2020-06-01;0,5472046927775110000
2020-07-01;0,5058243501670090000
2020-08-01;0,3153210524081270000
2020-09-01;0,1392746943266600000
2020-10-01;0,0414937759336148000
2020-11-01;-0,0610627217844138000
2020-12-01;0,0941478467042597000
2021-01-01;0,4253783487027260000
2021-02-01;0,5474382793923440000
2021-03-01;0,7083273133749510000
2021-04-01;0,8218909154060060000
2021-05-01;0,8017105154762700000
2021-06-01;0,9290662902357040000
2021-07-01;0,4810523526294040000
2021-08-01;0,2065911363611610000
2021-09-01;0,2715970859058210000
2021-10-01;0,8308118552003180000
2021-11-01;0,4913427504347620000
2021-12-01;0,3072517161483570000
2022-01-01;0,8414573783545230000
2022-02-01;0,9133979256476970000
2022-03-01;1,3351379548562700000
2022-04-01;0,5582531025654970000
2022-05-01;1,1023523999598800000
2022-06-01;1,3736075758819900000
2022-07-01;-0,0118119138337545000
2022-08-01;-0,0354399276350673000
2022-09-01;0,2150784513001040000
2022-10-01;0,4056494434112210000
2022-11-01;-0,1010026441888140000
